,AR,AT,AU,BE,BG,CA,CL,CZ,DE,DK,FI,FR,GB,GR,HK,HU,ID,IE,IL,IS,IT,KW,KZ,LV,MX,NL,NO,PE,PL,PT,RU,SE,SI,SK,TH,TR,TW,UA,US,actor1,actor2,actor3,budget,budget/popularity,budget/rating,budget/runtime,budget/theatrical,budget/totalVotes,budget/year,has_collection,has_homepage,has_tagline,id,inflationBudget,isOriginalLanguageEng,isOriginalLanguageZh,isTitleDifferent,meanbudgetByYear,meanpopularityByYear,meanruntimeByYear,meantotalVotesByRating,meantotalVotesByYear,medianbudgetByYear,popularity,popularity/releaseYear,popularity/theatrical,popularity/totalVotes,popularity2,rating,rating/popularity,releaseYear/popularity,release_day,release_dayofweek,release_month,release_quarter,release_year,revenue,runtime/rating,theatrical,theatrical_limited,totalVotes,totalVotes/releaseYear,genders_0_crew,genders_1_crew,genders_2_crew,_collection_name,#Keywords,_num_cast,original_title_letter_count,original_title_word_count,title_word_count,overview_word_count,tagline_word_count,production_countries_count,production_companies_count,cast_count,crew_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,Australia,Belgium,Brazil,Canada,China,Czech Republic,Denmark,France,Germany,Hong Kong,India,Ireland,Italy,Japan,Luxembourg,Mexico,Netherlands,New Zealand,Russia,South Africa,South Korea,Spain,Sweden,United Kingdom,United States of America,production_countries_etc,Dansk,Deutsch,English,Español,Français,Italiano,Latin,Magyar,Nederlands,Polski,Português,Pусский,Tiếng Việt,Türkçe,spoken_languages_etc,svenska,Český,ελληνικά,עִבְרִית,العربية,فارسی,हिन्दी,தமிழ்,ภาษาไทย,广州话 / 廣州話,日本語,普通话,한국어/조선말,Amblin Entertainment,American Zoetrope,BBC Films,Blumhouse Productions,Canal+,Canal+ España,Cannon Group,Carolco Pictures,Castle Rock Entertainment,Ciné+,Columbia Pictures,Columbia Pictures Corporation,Davis Entertainment,Dimension Films,DreamWorks SKG,Dune Entertainment,Dune Entertainment III,Emmett/Furla Films,Eon Productions,Epsilon Motion Pictures,EuropaCorp,Film4,Focus Features,Fox 2000 Pictures,Fox Searchlight Pictures,France 2 Cinéma,Gaumont,Happy Madison Productions,Hollywood Pictures,Icon Entertainment International,Imagine Entertainment,Ingenious Film Partners,Killer Films,Lakeshore Entertainment,Legendary Pictures,Lions Gate Films,Lionsgate,Malpaso Productions,Metro-Goldwyn-Mayer (MGM),Millennium Films,Miramax Films,Morgan Creek Productions,NPV Entertainment,New Line Cinema,New Regency Pictures,Original Film,Orion Pictures,Paramount Pictures,Participant Media,Phoenix Pictures,PolyGram Filmed Entertainment,Regency Enterprises,Relativity Media,Revolution Studios,Scott Free Productions,Scott Rudin Productions,Screen Gems,Silver Pictures,Spyglass Entertainment,Studio Babelsberg,StudioCanal,Summit Entertainment,TF1 Films Production,TSG Entertainment,The Weinstein Company,Touchstone Pictures,TriStar Pictures,Twentieth Century Fox Film Corporation,UK Film Council,United Artists,Universal Pictures,Village Roadshow Pictures,Walt Disney Pictures,Warner Bros.,Wild Bunch,Wildwood Enterprises,Working Title Films,production_companies_etc,num_Keywords,keyword_woman director,keyword_independent film,keyword_duringcreditsstinger,keyword_murder,keyword_based on novel,keyword_violence,keyword_sport,keyword_biography,keyword_aftercreditsstinger,keyword_dystopia,keyword_revenge,keyword_friendship,keyword_sex,keyword_suspense,keyword_sequel,keyword_love,keyword_police,keyword_teenager,keyword_nudity,keyword_female nudity,keyword_drug,keyword_prison,keyword_musical,keyword_high school,keyword_los angeles,keyword_new york,keyword_family,keyword_father son relationship,keyword_kidnapping,keyword_investigation
1269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4639999999999995,1.694,1.1159999999999999,13.594865133730668,2.205046749844115,2.02908434831801,0.13071985705510258,13.594865133730668,0.6179484151695758,3.6047608063636043e-06,0.0,0.0,1.0,1270,1899136.0,1.0,0.0,0.0,13.028623562297069,8.397386000000001,93.0,981.5967741935484,848.6666666666666,13.594865133730668,6.165341000000001,0.003174737899073121,0.16219703013993872,3.5683346630786517,1.824,6.7,1.0867201019375894,314.98663253176096,21,1.0,10,4.0,1942,4371000.0,15.522388059701493,1.0,0.0,22.0,0.01132852729145211,3,0,3,1,2,6,17,5,5.0,46.0,6.0,1,1,6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1270,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.129,3.108,2.741,19.376192192825954,1.3207720490997015,3.1764249496435992,0.14678933479413603,0.37261908063126836,0.006186523688641748,4.786438474724702e-06,0.0,1.0,1.0,1271,288080000.0,1.0,0.0,0.0,11.562579438578387,8.188657048,105.944,788.1083333333333,1317.3580346981264,15.76142084987672,14.670353,0.0072914279324055664,3.5445636516040206,213.49179532353446,12.593,6.1,0.4158045822073947,137.14734744283248,7,2.0,3,1.0,2012,284139100.0,21.639344262295083,52.0,0.0,3132.0,1.5566600397614314,102,5,25,1,16,28,11,2,2.0,55.0,7.0,1,1,28,132,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.943,0.6,0.6,11.695255355062795,7.191238719970729,2.206651953785433,0.13442822247198616,11.695255355062795,0.4873023064609498,2.9238138387656986e-06,0.0,0.0,1.0,1272,158880.0,1.0,0.0,0.0,14.076520524992441,6.811534676923077,110.21538461538462,315.640625,653.7365718251215,16.588099342704055,1.62632,0.00081316,0.6148851394559496,14.757243346942792,2.147,5.3,3.258891239116533,1229.7702789118994,13,2.0,9,3.0,2000,14904.0,16.41509433962264,1.0,1.0,24.0,0.012,0,0,2,1,0,8,6,1,1.0,72.0,8.0,1,0,8,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.822,0.965,2.62,15.607270193858982,1.0325348496052051,2.0535881834024976,0.11228251938028044,1.734141132650998,0.006538445829015074,4.046168661637319e-06,0.0,0.0,1.0,1273,11832000.0,1.0,0.0,0.0,12.714094624576418,7.8946483333333335,138.16666666666666,2386.804347826087,703.8230973860746,15.590319420894705,15.11549,0.00769627800407332,0.595415696083951,157.91747406137677,14.702,7.6,0.5027954766931142,129.93293634543107,27,2.0,8,3.0,1964,102272727.0,18.289473684210527,9.0,0.0,2387.0,1.215376782077393,3,0,13,1,13,20,12,2,2.0,61.0,2.0,1,1,20,16,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.2589999999999995,2.491,2.394,16.380459992348886,2.6264504987067556,2.520070768053675,0.16545919184190794,5.460153330782962,0.10049361958496249,4.0910229523791045e-06,0.0,0.0,1.0,1274,16978000.0,1.0,0.0,0.0,13.805315352569503,7.374862467532468,103.72727272727273,771.8625954198474,892.1007056787765,16.993564429978885,6.236729,0.0031168060969515242,0.4810213815607508,26.135495064800793,6.67,6.5,1.0422129933816267,320.84126150102077,29,4.0,6,2.0,2001,16929123.0,15.23076923076923,3.0,0.0,163.0,0.0814592703648176,6,7,9,1,11,15,15,1,1.0,17.0,13.0,1,2,15,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.895,7.944,1.7109999999999999,17.034386422832473,2.273400037639902,2.5050568268871283,0.1290483819911551,4.258596605708118,0.08918526922948938,4.3275606116148115e-06,0.0,0.0,1.0,1275,40300000.0,1.0,0.0,0.0,12.322406523082382,7.756095833333334,111.1,966.8636363636364,836.4625722877631,15.953843735527851,7.492912,0.0037766693548387095,0.533837845686697,25.49075713153978,9.729,6.8,0.9075243376673849,264.7835714606017,4,4.0,5,2.0,1984,8613462.0,19.411764705882355,4.0,0.0,191.0,0.09627016129032258,6,1,10,1,19,28,10,2,2.0,53.0,8.0,2,1,28,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.094,0.6,0.6,12.345838935721968,2.578494941255657,2.023908022249503,0.13871729141260639,6.172919467860984,0.04301686040321243,3.1586919108754132e-06,1.0,0.0,1.0,1276,399740.0,1.0,0.0,0.0,13.707419115428017,6.4185300909090905,110.45454545454545,788.1083333333333,221.45454545454547,15.274125813221904,4.788002,0.0024218523014668688,0.41771076954437364,59.94149542961762,8.116,6.1,1.2740178471103396,412.90709569461336,22,4.0,7,3.0,1977,25000000.0,14.590163934426231,2.0,0.0,287.0,0.14516944865958523,2,0,6,589,10,13,19,4,4.0,31.0,15.0,1,1,13,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.861,4.306,10.728,16.705882371415992,3.3965960141695923,2.5701357494486143,0.1392156864284666,3.3411764742831984,0.15326497588455038,4.143258234843493e-06,0.0,1.0,1.0,1277,21240000.0,0.0,0.0,1.0,13.122767489208814,8.806982534653464,109.67326732673267,771.8625954198474,984.9090668608845,16.52356082573315,4.918419,0.0024494118525896415,1.0165868341025845,22.161592983436343,6.164,6.5,1.32156288433336,408.26127257559796,29,5.0,3,1.0,2008,40239.0,18.46153846153846,5.0,0.0,109.0,0.054282868525896415,9,0,7,1,4,13,14,3,3.0,65.0,3.0,2,1,13,16,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.762,2.199,1.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278,0.0,1.0,0.0,0.0,8.258386740365525,6.999629355555555,102.75555555555556,933.9385843164473,462.72787416146195,14.731801689838349,0.941321,0.00047373980875692,1.0623368648951845,992.1573876673813,8.029302914642594,6.36630811936155,6.763163808479308,2110.863350546732,7,4.0,8,3.0,1987,41232.0,13.351537249900542,1.0,0.0,933.938584316447,0.4700244510903105,3,2,6,1,15,5,14,3,3.0,51.0,0.0,1,2,5,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.422,2.557,3.812,15.424948670398354,2.7604862893121584,2.754455119713992,0.14151329055411335,5.141649556799451,0.11685567174544208,3.899008314052668e-06,0.0,0.0,1.0,1279,7610000.0,1.0,0.0,0.0,10.450259605828197,7.0373818297872335,102.97872340425532,546.28,757.9335567794234,15.830413711839864,5.587765,0.002809333836098542,0.5368872885670747,23.623040696951286,7.486000000000001,5.6,1.002189605325206,355.9562723199705,27,4.0,10,4.0,1989,16554699.0,19.464285714285715,3.0,0.0,132.0,0.06636500754147813,29,4,8,1,18,17,7,1,1.0,34.0,18.0,1,3,17,41,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.738,13.815511557963774,7.285824498008021,2.51191119235705,0.14855388772004058,13.815511557963774,0.552620462318551,3.4026467887774133e-06,0.0,0.0,1.0,1280,1054000.0,0.0,0.0,1.0,11.466882374434565,10.2274645546875,111.9375,462.1578947368421,1611.8120201899724,15.828186537260411,1.896218,0.0009410511166253101,0.5273655244280985,13.184138110702461,1.712,5.5,2.9005103843545417,1062.6415317226183,10,3.0,9,3.0,2015,2228115.0,16.90909090909091,1.0,0.0,25.0,0.01240694789081886,2,0,0,1,1,7,26,4,6.0,110.0,5.0,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.98,1.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1281,0.0,0.0,0.0,1.0,12.545818628551265,11.087932391999999,108.584,1727.1666666666667,1272.0785260235946,16.108045416114916,2.914029,0.0014454508928571429,2.4021723874402072,52.84779252368456,7.19,8.1,2.7796566197522394,691.8256475827797,12,5.0,11,4.0,2016,19204593.0,15.80246913580247,7.0,1.0,154.0,0.0763888888888889,4,0,2,1,2,14,8,1,6.0,28.0,0.0,1,2,14,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.6419999999999995,5.399,3.0669999999999997,2.302585092994046,0.2606825921516037,0.3337079844918907,0.025584278811044955,0.23025850929940458,0.002860354152787635,5.716378060430858e-07,0.0,1.0,1.0,1282,10.782,1.0,0.0,0.0,13.034332004692233,7.533420695238096,105.07692307692308,825.394495412844,903.1797825584085,16.118095750958314,8.832907,0.004401049825610364,1.1321301129967745,91.13647409624033,6.881,6.9,0.7811697779677743,227.2185136784526,9,4.0,2,1.0,2007,46.0,13.043478260869565,10.0,0.0,805.0,0.401096163428002,2,2,3,1,17,14,18,4,4.0,21.0,17.0,1,6,14,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7080000000000002,1.1159999999999999,0.613,15.201805169084134,2.6401616366996086,2.4920992080465796,0.1063063298537352,3.0403610338168265,0.12668170974236778,3.92106218481025e-06,0.0,0.0,1.0,1283,7528000.0,1.0,0.0,0.0,13.224122945269007,6.835395666666667,139.66666666666666,788.1083333333333,311.3333333333333,15.62720792395346,5.757907,0.002924279837480955,0.8683710938714362,20.84090625291447,8.251,6.1,1.059412734523152,341.9645367665716,18,3.0,12,4.0,1969,6000000.0,23.442622950819672,5.0,0.0,120.0,0.06094464195022854,1,1,9,1,5,17,5,1,1.0,37.0,17.0,1,1,17,11,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
